100	744.29865
100.47426	753.06396
100.94851	748.45673
101.42277	757.3551
101.89702	773.30328
102.37128	788.45703
102.84553	808.34192
103.31979	839.3382
103.79404	855.53607
104.2683	861.61829
104.74255	897.604
105.2168	939.69061
105.69106	968.95758
106.16531	1051.8872
106.63956	1118.1697
107.11382	1187.2883
107.58807	1266.8507
108.06233	1397.8762
108.53658	1546.7095
109.01084	1702.2832
109.48509	1905.3734
109.95935	2186.9863
110.4336	2548.9546
110.90786	2892.2314
111.38211	3336.6965
111.85637	3836.644
112.33062	4288.186
112.80488	4704.2153
113.27913	5044.2471
113.75339	5215.75
114.22765	5211.5884
114.7019	5061.688
115.17616	4733.1826
115.65041	4316.4043
116.12466	3724.5002
116.59892	3267.4009
117.07317	2811.342
117.54742	2421.4182
118.02168	2128.512
118.49593	1889.4446
118.97019	1687.9913
119.44444	1532.3398
119.9187	1422.3881
120.39295	1358.7963
120.86721	1313.632
121.34146	1280.3568
121.81572	1233.6958
122.28997	1225.8258
122.76423	1215.1652
123.23848	1175.9651
123.71274	1143.5553
124.18699	1110.9775
124.66125	1060.3036
125.1355	1009.402
125.60976	963.24341
126.08401	927.10461
126.55827	885.09479
127.03252	844.87567
127.50677	819.77417
127.98103	793.97614
128.45529	770.01837
128.92953	753.97076
129.40379	742.67169
129.87805	735.40533
130.35231	727.40289
130.82655	700.87726
131.30081	696.30316
131.77507	677.46216
132.24933	673.57385
132.72357	671.36755
133.19783	668.6886
133.67209	660.79834
134.14635	652.57538
134.62059	650.29022
135.09485	658.65485
135.56911	669.95636
136.04337	661.5791
136.51761	648.32208
136.99187	655.74823
137.46613	648.70673
137.94038	659.70129
138.41463	643.24921
138.88889	637.76141
139.36314	635.21143
139.8374	630.05273
140.31165	629.48853
140.7859	635.26196
141.26016	642.83533
141.73442	636.07611
142.20868	639.98315
142.68292	634.52271
143.15718	637.01807
143.63144	624.59637
144.1057	626.65704
144.57994	632.89899
145.0542	623.10004
145.52846	611.45154
146.00272	618.64923
146.47696	627.17371
146.95122	621.25836
147.42548	613.36029
147.89973	623.04791
148.37398	624.88318
148.84824	620.52466
149.32249	612.78235
149.79675	610.78162
150.271	631.26587
150.74525	645.68573
151.21951	634.78088
151.69377	628.49377
152.16801	620.18311
152.64227	625.95734
153.11653	616.47858
153.59079	619.65424
154.06505	636.21283
154.53929	628.70441
155.01355	611.74512
155.48781	616.5683
155.96207	623.62701
156.43631	621.25177
156.91057	621.19855
157.38483	605.52557
157.85909	602.99799
158.33333	628.01031
158.80759	624.13165
159.28185	614.96124
159.7561	618.50262
160.23035	624.30359
160.70461	613.91382
161.17886	612.94843
161.65312	621.04999
162.12737	623.927
162.60162	631.78076
163.07588	623.79712
163.55014	629.4566
164.02438	623.84143
164.49864	638.21954
164.9729	638.45935
165.44716	632.276
165.9214	624.10284
166.39566	623.67554
166.86992	629.39624
167.34418	641.16858
167.81844	646.01257
168.29268	622.41602
168.76694	623.2016
169.2412	614.9967
169.71545	613.21021
170.1897	627.06384
170.66396	632.61133
171.13821	639.4906
171.61247	638.75177
172.08672	632.57196
172.56097	632.80139
173.03523	642.38397
173.50949	645.87036
173.98373	630.54346
174.45799	627.21509
174.93225	634.41083
175.40651	658.95245
175.88075	640.59955
176.35501	649.86707
176.82927	646.98798
177.30353	652.69391
177.77777	662.45319
178.25203	652.87402
178.72629	638.0708
179.20055	649.68304
179.67479	665.28064
180.14905	663.492
180.62331	670.64795
181.09756	673.1925
181.57182	687.63599
182.04607	667.28778
182.52032	672.81097
182.99458	673.07776
183.46884	675.77692
183.94308	682.92792
184.41734	689.70221
184.8916	702.34381
185.36586	689.27014
185.8401	718.24481
186.31436	722.6756
186.78862	742.34583
187.26288	755.66016
187.73712	775.21997
188.21138	774.11127
188.68564	784.28998
189.1599	816.27045
189.63414	847.67761
190.1084	875.27588
190.58266	912.63892
191.05692	934.44708
191.53116	940.53699
192.00542	1050.0789
192.47968	1050.6053
192.95393	1092.2367
193.42818	1120.1764
193.90244	1160.3401
194.37669	1175.1549
194.85095	1151.7524
195.32521	1129.0619
195.79945	1114.4202
196.27371	1085.9796
196.74797	1071.4346
197.22223	1030.9536
197.69647	983.26392
198.17073	992.39349
198.64499	974.56915
199.11925	972.91577
199.59349	976.67993
200.06775	974.96759
200.54201	989.47162
201.01627	1016.525
201.49051	1030.2516
201.96477	1046.9554
202.43903	1105.339
202.91328	1154.8871
203.38753	1236.6736
203.86179	1316.7112
204.33604	1410.4331
204.8103	1541.1895
205.28455	1715.1726
205.7588	1886.8904
206.23306	2106.6516
206.70732	2348.7031
207.18156	2576.0112
207.65582	2797.8618
208.13008	2997.4915
208.60434	3135.0242
209.0786	3219.1934
209.55284	3161.0813
210.0271	3097.5559
210.50136	2951.9265
210.97562	2741.1267
211.44986	2489.4954
211.92412	2239.4897
212.39838	2048.6626
212.87263	1860.9922
213.34688	1661.8585
213.82114	1515.4689
214.29539	1395.985
214.76965	1328.441
215.2439	1220.0422
215.71815	1196.743
216.19241	1112.1475
216.66667	1070.1766
217.14091	1023.4109
217.61517	995.04492
218.08943	963.50635
218.56369	929.00452
219.03793	904.67938
219.51219	893.96344
219.98645	889.27222
220.46071	879.83264
220.93495	901.75928
221.40921	850.34729
221.88347	849.07141
222.35773	841.75861
222.83199	799.34021
223.30623	794.11072
223.78049	811.15466
224.25475	797.60992
224.729	786.43585
225.20325	783.89667
225.67751	768.95612
226.15176	765.14081
226.62602	744.67261
227.10027	743.93237
227.57452	740.08209
228.04878	711.1767
228.52304	724.74786
228.99728	725.35315
229.47154	719.28461
229.9458	730.84174
230.42006	713.15369
230.8943	692.39905
231.36856	698.33624
231.84282	697.10516
232.31708	688.45398
232.79132	715.43042
233.26558	703.78223
233.73984	698.76624
234.2141	686.96783
234.68835	684.56549
235.1626	691.66583
235.63686	710.06335
236.11111	696.01538
236.58537	691.2052
237.05962	697.85614
237.53387	696.90625
238.00813	693.76788
238.48239	693.22198
238.95663	696.44812
239.43089	665.26208
239.90515	682.69135
240.37941	674.01019
240.85365	677.52484
241.32791	684.08423
241.80217	694.26215
242.27643	684.88452
242.75067	699.76984
243.22493	705.74341
243.69919	695.50244
244.17345	702.1983
244.64769	709.22559
245.12195	703.41583
245.59621	697.3493
246.07047	684.75012
246.54471	697.75775
247.01897	714.26855
247.49323	680.79956
247.96748	699.55402
248.44174	699.56891
248.91599	694.45129
249.39024	687.23834
249.8645	691.76581
250.33876	711.87921
250.813	721.07489
251.28726	715.09241
251.76152	711.02893
252.23578	757.30176
252.71002	725.44415
253.18428	724.93927
253.65854	741.56378
254.1328	724.33301
254.60704	737.33801
255.0813	736.8927
255.55556	734.63385
256.02982	737.18372
256.50406	737.10858
256.97833	746.63623
257.45258	765.64471
257.92682	762.51031
258.40109	761.1499
258.87534	771.49255
259.34958	762.15637
259.82385	776.12256
260.2981	782.42584
260.77237	770.05719
261.24661	774.47925
261.72086	787.92291
262.19513	791.17908
262.66937	788.2309
263.14365	797.67773
263.61789	814.52661
264.09213	815.73358
264.56641	815.04089
265.04065	824.58649
265.51489	858.74438
265.98917	845.08984
266.46341	879.29596
266.93768	866.47833
267.41193	886.16736
267.88617	912.66827
268.36044	912.58813
268.83469	930.88855
269.30893	957.34552
269.7832	963.21161
270.25745	974.41388
270.73172	988.78345
271.20596	975.03534
271.68021	1012.3043
272.15448	1015.2394
272.62872	1030.3623
273.10297	1046.4456
273.57724	1050.4194
274.05148	1031.64
274.52576	1005.5394
275	1003.7991
275.47424	1006.8278
275.94852	990.47852
276.42276	965.31213
276.89703	940.19421
277.37128	915.26776
277.84552	922.64429
278.31979	925.15424
278.79404	907.87836
279.26828	918.76343
279.74255	913.45703
280.2168	891.59351
280.69107	887.47083
281.16531	889.42596
281.63956	886.59192
282.11383	886.53314
282.58807	883.34863
283.06232	867.80194
283.53659	859.87195
284.01083	874.18207
284.48511	875.89258
284.95935	873.45508
285.43359	874.82886
285.90787	875.49292
286.38211	886.20642
286.85635	875.28558
287.33063	886.06158
287.80487	881.19189
288.27914	887.61377
288.75339	893.23737
289.22763	890.02185
289.7019	892.07098
290.17615	890.01398
290.65042	882.77393
291.12466	906.25616
291.59891	917.27332
292.07318	913.45392
292.54742	905.58167
293.02167	922.59857
293.49594	911.53888
293.97018	919.77209
294.44446	927.24097
294.9187	941.98706
295.39294	936.60352
295.86722	935.51489
296.34146	941.70325
296.8157	941.00909
297.28998	947.26758
297.76422	960.74268
298.23849	953.01837
298.71274	964.63666
299.18698	980.56207
299.66125	983.42468
300.1355	1004.5861
300.60974	1046.4355
301.08401	1031.5697
301.55826	1013.3828
302.03253	1044.494
302.50677	1062.176
302.98102	1076.7654
303.45529	1101.3521
303.92953	1120.295
304.40381	1134.8955
304.87805	1131.8673
305.35229	1109.3104
305.82657	1185.0298
306.30081	1157.5502
306.77505	1220.0168
307.24933	1261.5167
307.72357	1266.3937
308.19785	1252.907
308.67209	1277.2109
309.14633	1304.3502
309.62061	1339.9072
310.09485	1365.3436
310.56909	1389.4152
311.04337	1423.7236
311.51761	1456.0299
311.99188	1481.0253
312.46613	1495.0089
312.94037	1516.7947
313.41464	1590.1639
313.88889	1583.6267
314.36313	1653.3257
314.8374	1700.1956
315.31165	1739.5726
315.78592	1801.5056
316.26016	1813.7689
316.73441	1911.6029
317.20868	2006.1315
317.68292	2066.4182
318.1572	2126.0732
318.63144	2189.3582
319.10568	2272.5171
319.57996	2366.8696
320.0542	2458.729
320.52844	2596.9172
321.00272	2701.8723
321.47696	2859.4304
321.95123	2970.8857
322.42548	3196.189
322.89972	3345.3228
323.37399	3551.5098
323.84824	3816.5701
324.32248	4099.9873
324.79675	4399.2773
325.271	4759.5449
325.74527	5174.0796
326.21951	5624.1968
326.69376	6140.3447
327.16803	6689.2529
327.64227	7273.562
328.11652	7993.0342
328.59079	8709.7529
329.06503	9375.3359
329.53931	10060.009
330.01355	10625.462
330.48779	11119.113
330.96207	11481.32
331.43631	11601.188
331.91058	11581.112
332.38483	11386.126
332.85907	10995.995
333.33334	10476.463
333.80759	9871.6953
334.28183	9204.8369
334.7561	8488.9033
335.23035	7839.7188
335.70462	7193.1943
336.17886	6577.0503
336.65311	6102.0195
337.12738	5628.5811
337.60162	5121.8188
338.07587	4715.5957
338.55014	4365.8887
339.02438	4045.4783
339.49866	3763.1147
339.9729	3518.4868
340.44714	3302.5852
340.92142	3099.2266
341.39566	2917.9939
341.8699	2777.7712
342.34418	2634.5505
342.81842	2483.4382
343.29269	2373.0215
343.76694	2277.4043
344.24118	2206.7568
344.71545	2091.3445
345.1897	2015.6515
345.66397	1949.4283
346.13821	1869.6838
346.61246	1835.9578
347.08673	1772.6451
347.56097	1743.0995
348.03522	1711.7598
348.50949	1659.746
348.98373	1619.7607
349.45801	1571.5251
349.93225	1536.9869
350.40649	1492.1353
350.88077	1494.2041
351.35501	1471.1382
351.82925	1455.5792
352.30353	1448.0107
352.77777	1388.4863
353.25204	1382.6569
353.72629	1363.3861
354.20053	1346.3077
354.6748	1334.5393
355.14905	1328.3048
355.62329	1319.5132
356.09756	1314.7157
356.57181	1320.9008
357.04608	1312.3571
357.52032	1290.6377
357.99457	1301.9553
358.46884	1296.5302
358.94308	1307.1184
359.41736	1294.3414
359.8916	1286.8951
360.36584	1274.3042
360.84012	1288.5726
361.31436	1289.3458
361.7886	1298.9083
362.26288	1324.467
362.73712	1322.8344
363.2114	1315.7467
363.68564	1337.5778
364.15988	1354.5549
364.63416	1337.1161
365.1084	1324.4969
365.58264	1347.2137
366.05692	1378.2029
366.53116	1402.8148
367.00543	1390.9163
367.47968	1368.1364
367.95392	1394.9658
368.42819	1356.1088
368.90244	1356.3595
369.37671	1347.3429
369.85095	1364.0477
370.3252	1359.4059
370.79947	1359.165
371.27371	1347.146
371.74796	1317.1799
372.22223	1305.4152
372.69647	1305.3175
373.17075	1286.875
373.64499	1263.4352
374.11923	1253.7236
374.59351	1249.5358
375.06775	1231.4736
375.54199	1239.6945
376.01627	1210.548
376.49051	1173.6713
376.96478	1172.5205
377.43903	1191.4226
377.91327	1199.2809
378.38754	1201.0404
378.86179	1213.6737
379.33603	1205.7269
