100	807.65753
100.48309	812.31573
100.96619	827.24286
101.44927	839.33234
101.93237	829.75354
102.41546	831.41931
102.89855	835.23761
103.38165	835.17578
103.86473	830.66376
104.34782	837.28662
104.83092	840.04443
105.31401	829.19482
105.7971	828.78345
106.28019	817.62408
106.76328	804.5401
107.24638	780.06763
107.72947	777.82367
108.21256	770.89172
108.69566	762.14508
109.17874	731.02692
109.66183	723.87006
110.14493	727.13861
110.62802	722.52155
111.11111	709.25024
111.5942	697.81201
112.07729	694.72736
112.56039	683.10223
113.04348	682.61163
113.52657	669.99445
114.00966	668.36383
114.49275	679.6651
114.97585	703.0058
115.45894	706.36731
115.94203	689.65778
116.42512	678.98096
116.90821	681.01489
117.3913	689.16998
117.8744	700.47668
118.35749	714.74463
118.84058	730.82135
119.32367	742.15479
119.80676	744.33484
120.28986	769.73187
120.77295	792.15887
121.25603	808.05682
121.73913	831.45227
122.22222	835.24225
122.70531	836.71454
123.18841	831.39893
123.6715	827.84204
124.15459	829.5108
124.63768	824.50702
125.12077	824.15515
125.60387	811.57196
126.08696	772.99585
126.57005	762.1546
127.05314	769.67157
127.53623	749.68347
128.01932	716.59692
128.50241	688.07074
128.9855	684.70508
129.4686	664.67212
129.95169	633.18323
130.43478	615.89343
130.91788	609.10681
131.40097	598.53546
131.88406	574.95654
132.36716	574.94727
132.85023	565.60199
133.33333	547.90558
133.81642	538.74774
134.29951	537.61823
134.78261	540.39551
135.2657	525.69696
135.74879	517.18298
136.23189	515.06873
136.71498	512.57166
137.19807	520.38885
137.68115	527.87799
138.16425	508.12521
138.64734	500.53101
139.13043	496.8024
139.61353	506.53696
140.09662	508.62292
140.57971	510.07986
141.06281	485.38843
141.5459	477.50452
142.02899	491.63525
142.51207	505.40454
142.99516	491.16107
143.47826	485.12302
143.96135	503.80728
144.44444	498.04633
144.92754	473.7847
145.41063	485.41861
145.89372	514.06378
146.37682	494.06354
146.85991	482.21051
147.343	504.56583
147.82608	520.39783
148.30917	521.49951
148.79227	515.60352
149.27536	521.96594
149.75845	523.8208
150.24155	526.08038
150.72464	535.08337
151.20773	539.78278
151.69083	547.48413
152.17392	532.6546
152.657	549.90448
153.14009	559.40582
153.62318	528.633
154.10628	570.25201
154.58937	576.64648
155.07246	587.90784
155.55556	586.76947
156.03865	582.53589
156.52174	576.57275
157.00484	575.77893
157.48793	593.73657
157.97101	609.47772
158.4541	595.37231
158.93719	596.96234
159.42029	608.0238
159.90338	604.11676
160.38647	608.27783
160.86957	605.68848
161.35266	597.78198
161.83575	619.25043
162.31885	618.82391
162.80193	620.8598
163.28502	625.08112
163.76811	622.97375
164.25121	622.23279
164.7343	623.27643
165.21739	620.18976
165.70049	619.62646
166.18358	611.31482
166.66667	629.75519
167.14977	628.83685
167.63284	637.86035
168.11594	637.17932
168.59903	639.07428
169.08212	629.09271
169.56522	625.53821
170.04831	634.06268
170.5314	643.96747
171.0145	639.91559
171.49759	623.00922
171.98068	609.6593
172.46378	610.42365
172.94685	622.30627
173.42995	612.62012
173.91304	631.46063
174.39613	634.74194
174.87923	634.51086
175.36232	634.95215
175.84541	648.55658
176.32851	653.28516
176.8116	655.15112
177.29469	662.5708
177.77777	658.75793
178.26086	649.83337
178.74396	666.84979
179.22705	688.17664
179.71014	674.06445
180.19324	692.59039
180.67633	691.14789
181.15942	697.35834
181.64252	710.74219
182.12561	713.20813
182.60869	726.34833
183.09178	721.45587
183.57487	740.14722
184.05797	734.38495
184.54106	732.35944
185.02415	734.80396
185.50725	726.14655
185.99034	723.09375
186.47343	733.70441
186.95653	745.09796
187.43962	757.63306
187.9227	738.27936
188.40579	711.1438
188.88889	727.55524
189.37198	737.60376
189.85507	738.22107
190.33817	712.81769
190.82126	718.54437
191.30435	715.97363
191.78745	712.98822
192.27054	712.37408
192.75362	704.9104
193.23671	700.97375
193.7198	705.19928
194.2029	701.7948
194.68599	700.55475
195.16908	704.82361
195.65218	689.22955
196.13527	703.22949
196.61836	690.38556
197.10146	689.42078
197.58453	696.53546
198.06763	684.58282
198.55072	686.09375
199.03381	692.46387
199.51691	682.62891
200	681.16101
200.48309	680.39606
200.96619	670.79181
201.44928	677.60974
201.93237	668.11542
202.41547	661.11322
202.89854	645.52045
203.38164	675.02374
203.86473	669.8996
204.34782	649.13464
204.83092	644.9588
205.31401	642.0144
205.7971	647.27039
206.2802	646.92407
206.76329	642.84998
207.24638	628.56207
